Customer_ID,Customer_Status,Age,Gender,Marital_Status,Province,Income_Category,Card_Category,Months_on_Book,Contacts_Count_12m,Credit_Limit,Total_Trans_Amt,Total_Trans_Count,Avg_Utilization_Ratio
1009299,Existing Customer,35,F,Single,Muthanna,60M+,Blue,39,1,17944290,8909375,66,0.508
1009300,Existing Customer,52,F,Married,Karbala,40M - 60M,Blue,25,3,13218903,14059070,38,0.516
1009301,Existing Customer,63,F,Married,Muthanna,40M - 60M,Blue,29,4,10508062,5948736,54,0.729
1009302,Churned Customer,53,M,Married,Diyala,40M - 60M,Blue,25,6,23727433,12458993,28,0.195
1009303,Churned Customer,47,M,Single,Duhok,60M+,Blue,42,4,12127497,5481901,35,0.085
1009304,Existing Customer,41,M,Married,Kirkuk,Less than 10M,Blue,21,5,10002769,5874040,67,0.614
1009305,Existing Customer,43,F,Married,Dhi Qar,Unknown,Silver,37,0,4565937,9528101,26,0.187
1009306,Existing Customer,57,F,Unknown,Maysan,Unknown,Blue,21,0,19083517,7668577,61,0.223
1009307,Existing Customer,69,F,Divorced,Basra,10M - 20M,Blue,31,3,10717508,6103251,40,0.043
1009308,Existing Customer,67,M,Unknown,Dhi Qar,60M+,Blue,46,4,1727545,6651578,71,0.3
1009309,Existing Customer,43,M,Married,Dhi Qar,10M - 20M,Blue,53,6,24199351,4282156,100,0.619
1009310,Churned Customer,22,M,Single,Kirkuk,Unknown,Blue,59,5,5133523,10666496,5,0.091
1009311,Existing Customer,57,M,Single,Nineveh,Unknown,Platinum,53,0,10016497,8287593,75,0.286
1009312,Churned Customer,68,M,Unknown,Najaf,10M - 20M,Blue,48,6,2051081,10070537,32,0.009
1009313,Existing Customer,23,M,Married,Diyala,60M+,Blue,49,2,8529291,11956356,33,0.317
1009314,Churned Customer,60,M,Single,Najaf,20M - 40M,Blue,35,5,21484327,12542849,34,0.043
1009315,Existing Customer,54,M,Married,Dhi Qar,Less than 10M,Silver,59,3,4572766,9031100,102,0.559
1009316,Churned Customer,70,M,Unknown,Babil,Less than 10M,Blue,24,4,2803804,10261994,20,0.144
1009317,Churned Customer,44,M,Single,Qadisiyah,60M+,Blue,32,1,14370146,5789236,36,0.092
1009318,Churned Customer,42,F,Married,Basra,40M - 60M,Blue,23,5,23662831,5360913,22,0.045
1009319,Existing Customer,32,F,Married,Anbar,20M - 40M,Blue,41,5,9211921,6966310,80,0.405
1009320,Existing Customer,23,M,Unknown,Sulaymaniyah,60M+,Blue,30,6,22048863,7426611,23,0.44
1009321,Existing Customer,25,M,Divorced,Anbar,40M - 60M,Platinum,31,3,3862431,1417131,84,0.355
1009322,Existing Customer,42,F,Single,Kirkuk,40M - 60M,Blue,59,6,11445492,6335418,63,0.213
1009323,Existing Customer,28,M,Married,Diyala,Less than 10M,Blue,26,1,23242015,1859044,85,0.342
1009324,Churned Customer,25,M,Married,Sulaymaniyah,40M - 60M,Blue,41,4,19791802,9385085,13,0.122
1009325,Churned Customer,27,F,Single,Sulaymaniyah,60M+,Blue,52,6,2209925,12444547,29,0.157
1009326,Existing Customer,58,M,Married,Najaf,10M - 20M,Blue,59,2,21974929,3576330,62,0.72
1009327,Existing Customer,69,M,Married,Najaf,40M - 60M,Blue,32,2,12426549,12370965,52,0.168
1009328,Existing Customer,33,F,Unknown,Salah Al-Din,10M - 20M,Blue,53,1,17832633,10649942,42,0.7
1009329,Existing Customer,45,F,Divorced,Basra,10M - 20M,Gold,15,4,5658693,1197330,86,0.123
1009330,Existing Customer,25,M,Divorced,Erbil,10M - 20M,Blue,51,2,2418400,8265903,57,0.613
1009331,Existing Customer,60,M,Married,Salah Al-Din,20M - 40M,Blue,25,1,15671474,11930992,53,0.477
1009332,Churned Customer,63,F,Married,Sulaymaniyah,40M - 60M,Blue,29,2,5724654,10202963,13,0.133
1009333,Churned Customer,51,M,Single,Salah Al-Din,40M - 60M,Gold,57,6,15453243,3461510,34,0.022
1009334,Existing Customer,70,M,Single,Dhi Qar,40M - 60M,Blue,45,1,23931234,13294558,11,0.482
1009335,Churned Customer,55,F,Single,Karbala,60M+,Blue,46,4,6620419,6666225,19,0.109
1009336,Existing Customer,36,M,Unknown,Karbala,Less than 10M,Blue,17,6,9321714,1335982,54,0.003
1009337,Churned Customer,24,F,Single,Babil,10M - 20M,Blue,12,4,14521122,13459376,40,0.022
1009338,Existing Customer,41,M,Single,Baghdad,60M+,Blue,60,3,23513786,11490609,64,0.052
1009339,Churned Customer,68,M,Divorced,Maysan,60M+,Blue,26,0,17930583,534790,31,0.095
1009340,Churned Customer,42,F,Single,Erbil,Less than 10M,Blue,32,4,4901753,11532241,6,0.168
1009341,Existing Customer,32,M,Married,Sulaymaniyah,Less than 10M,Blue,33,2,9669967,13338409,21,0.744
1009342,Churned Customer,22,M,Divorced,Dhi Qar,10M - 20M,Blue,19,4,6516730,5652437,33,0.079
1009343,Existing Customer,54,F,Single,Kirkuk,10M - 20M,Blue,59,0,14534965,2839926,66,0.117
1009344,Existing Customer,63,F,Unknown,Najaf,20M - 40M,Blue,49,6,17242780,12130155,79,0.051
1009345,Existing Customer,22,F,Married,Diyala,60M+,Blue,48,0,10698485,7642252,74,0.223
1009346,Churned Customer,54,M,Divorced,Erbil,Less than 10M,Blue,29,6,13408746,7482288,35,0.009
1009347,Existing Customer,23,F,Unknown,Erbil,60M+,Gold,19,3,5683777,11289877,15,0.756
1009348,Existing Customer,40,F,Married,Babil,10M - 20M,Silver,13,6,6603298,1809360,38,0.157
1009349,Churned Customer,51,M,Divorced,Kirkuk,40M - 60M,Blue,14,3,11143646,7710376,29,0.044
1009350,Existing Customer,52,M,Single,Kirkuk,40M - 60M,Blue,43,1,4037313,2788401,87,0.46
1009351,Churned Customer,66,F,Married,Anbar,Less than 10M,Blue,55,4,15320357,5866621,8,0.127
1009352,Existing Customer,70,F,Divorced,Babil,60M+,Blue,59,0,10275391,11964076,83,0.541
1009353,Churned Customer,57,F,Unknown,Babil,40M - 60M,Blue,26,4,11755096,9723428,21,0.113
1009354,Existing Customer,60,M,Divorced,Sulaymaniyah,60M+,Blue,42,3,17004766,10057622,34,0.267
1009355,Existing Customer,59,M,Unknown,Sulaymaniyah,40M - 60M,Blue,44,1,2631177,9195982,11,0.687
1009356,Churned Customer,42,M,Divorced,Baghdad,Less than 10M,Silver,45,4,24604660,13030026,24,0.119
1009357,Churned Customer,63,M,Divorced,Duhok,40M - 60M,Blue,15,4,4452632,10837164,23,0.057
1009358,Existing Customer,44,F,Unknown,Sulaymaniyah,60M+,Silver,26,4,4298459,8284679,19,0.631
1009359,Churned Customer,25,M,Unknown,Nineveh,60M+,Blue,48,5,8898101,14066391,38,0.084
1009360,Churned Customer,44,M,Single,Karbala,Unknown,Blue,55,6,5788230,715792,26,0.05
1009361,Existing Customer,45,F,Married,Duhok,20M - 40M,Blue,20,1,23601715,8103781,92,0.169
1009362,Churned Customer,60,M,Married,Diyala,20M - 40M,Gold,46,6,23266875,13117766,34,0.12
1009363,Churned Customer,52,F,Married,Dhi Qar,Unknown,Gold,43,2,15405343,835678,8,0.024
1009364,Churned Customer,68,M,Divorced,Baghdad,Less than 10M,Blue,48,4,4612673,10329342,31,0.126
1009365,Existing Customer,58,F,Married,Kirkuk,Less than 10M,Blue,56,3,2680127,10088833,117,0.624
1009366,Churned Customer,57,M,Married,Najaf,40M - 60M,Blue,38,1,11593136,9010248,8,0.046
1009367,Churned Customer,22,M,Unknown,Muthanna,Less than 10M,Blue,24,5,12188001,5242780,31,0.039
1009368,Churned Customer,51,M,Married,Baghdad,20M - 40M,Silver,45,6,23511377,14923109,9,0.166
1009369,Churned Customer,61,M,Single,Erbil,10M - 20M,Blue,30,5,17787628,6070041,12,0.054
1009370,Churned Customer,27,F,Married,Dhi Qar,Unknown,Gold,25,4,19973723,14393090,26,0.131
1009371,Existing Customer,42,F,Married,Sulaymaniyah,Less than 10M,Platinum,36,2,11832480,6644629,107,0.351
1009372,Existing Customer,52,M,Unknown,Salah Al-Din,10M - 20M,Silver,47,3,4921696,10358338,115,0.273
1009373,Churned Customer,59,F,Unknown,Najaf,40M - 60M,Blue,44,2,10659208,5953547,12,0.028
1009374,Churned Customer,41,F,Single,Kirkuk,Unknown,Blue,12,6,22788341,1072436,12,0.042
1009375,Churned Customer,38,M,Unknown,Dhi Qar,10M - 20M,Blue,44,1,17683237,1361250,22,0.011
1009376,Churned Customer,48,F,Unknown,Karbala,10M - 20M,Gold,47,5,7405171,4568894,32,0.172
1009377,Churned Customer,28,F,Divorced,Babil,60M+,Blue,19,4,6077765,1014506,36,0.015
1009378,Existing Customer,42,F,Married,Maysan,20M - 40M,Blue,16,0,9974708,10028618,51,0.257
1009379,Existing Customer,35,M,Married,Baghdad,20M - 40M,Blue,54,1,7720857,7472932,111,0.244
1009380,Existing Customer,58,M,Unknown,Sulaymaniyah,Unknown,Blue,15,0,4913851,2141382,73,0.661
1009381,Existing Customer,49,F,Single,Anbar,Less than 10M,Blue,27,3,10124210,4642305,94,0.341
1009382,Existing Customer,47,M,Single,Najaf,60M+,Blue,35,3,4358722,12265212,116,0.66
1009383,Churned Customer,38,M,Married,Kirkuk,Less than 10M,Silver,39,4,2129507,7779654,18,0.029
1009384,Existing Customer,39,F,Single,Muthanna,60M+,Blue,49,5,16977973,8124698,72,0.081
1009385,Churned Customer,52,F,Married,Basra,40M - 60M,Blue,17,6,23968786,12510487,29,0.063
1009386,Churned Customer,49,F,Unknown,Salah Al-Din,40M - 60M,Silver,33,5,24920076,1875807,38,0.083
1009387,Churned Customer,42,F,Married,Duhok,10M - 20M,Blue,48,4,1888323,1394933,11,0.053
1009388,Existing Customer,64,F,Single,Karbala,Unknown,Blue,56,1,4338577,10887315,96,0.293
1009389,Existing Customer,66,F,Married,Kirkuk,Unknown,Blue,38,1,10240848,11827753,59,0.536
1009390,Existing Customer,41,F,Married,Basra,Unknown,Blue,51,4,24566048,9891205,109,0.372
1009391,Existing Customer,57,M,Single,Sulaymaniyah,40M - 60M,Gold,34,2,14174541,3903818,17,0.645
1009392,Churned Customer,70,M,Divorced,Sulaymaniyah,10M - 20M,Silver,37,1,24748960,7599035,18,0.196
1009393,Churned Customer,45,M,Divorced,Wasit,20M - 40M,Blue,12,2,10771617,1236636,16,0.116
1009394,Churned Customer,65,F,Married,Najaf,Unknown,Blue,42,4,7551317,14026583,37,0.159
1009395,Existing Customer,32,M,Single,Qadisiyah,10M - 20M,Blue,53,1,21715065,8158531,118,0.348
1009396,Existing Customer,48,F,Divorced,Anbar,Unknown,Blue,32,3,10166210,9057549,51,0.278
1009397,Churned Customer,69,F,Divorced,Muthanna,Less than 10M,Blue,27,4,17118556,3187148,40,0.158
1009398,Existing Customer,37,F,Divorced,Babil,10M - 20M,Platinum,43,1,7928419,14059751,96,0.18
1009399,Existing Customer,47,F,Divorced,Najaf,10M - 20M,Blue,33,1,6187685,6427231,32,0.138
1009400,Existing Customer,42,F,Unknown,Kirkuk,10M - 20M,Blue,33,3,18930019,6355131,107,0.781
1009401,Existing Customer,62,F,Single,Basra,20M - 40M,Blue,49,2,20215338,7614820,100,0.306
1009402,Existing Customer,22,M,Divorced,Muthanna,60M+,Silver,12,3,24752659,10136937,91,0.55
1009403,Churned Customer,43,F,Single,Salah Al-Din,40M - 60M,Blue,47,4,19274567,12032239,17,0.078
1009404,Existing Customer,68,M,Unknown,Maysan,20M - 40M,Blue,47,2,17700239,1722644,55,0.703
1009405,Churned Customer,58,M,Divorced,Diyala,20M - 40M,Blue,49,6,7929132,4472731,24,0.199
1009406,Existing Customer,56,F,Married,Babil,20M - 40M,Blue,56,0,8888508,1619560,108,0.508
1009407,Existing Customer,30,F,Divorced,Anbar,40M - 60M,Blue,56,3,5302280,9917944,19,0.189
1009408,Churned Customer,21,F,Married,Maysan,40M - 60M,Blue,60,4,1966738,12281901,13,0.075
1009409,Churned Customer,46,M,Divorced,Babil,10M - 20M,Blue,53,6,4683477,1017928,40,0.117
1009410,Churned Customer,41,F,Unknown,Diyala,40M - 60M,Blue,19,5,9966369,1465018,27,0.174
1009411,Existing Customer,67,M,Married,Anbar,Less than 10M,Blue,48,4,20701073,5969497,91,0.705
1009412,Existing Customer,52,M,Single,Sulaymaniyah,20M - 40M,Blue,60,1,23057076,3709837,56,0.706
1009413,Existing Customer,45,F,Divorced,Duhok,20M - 40M,Silver,39,0,23997444,14145258,93,0.575
1009414,Existing Customer,29,F,Married,Duhok,60M+,Blue,15,1,19621525,12505454,44,0.447
1009415,Existing Customer,39,M,Single,Baghdad,Less than 10M,Blue,29,1,4049447,7338247,96,0.592
1009416,Existing Customer,68,F,Single,Baghdad,Unknown,Silver,58,2,20146695,11295742,103,0.762
1009417,Churned Customer,53,F,Unknown,Anbar,Unknown,Blue,20,6,16904704,12838471,9,0.089
1009418,Churned Customer,36,F,Single,Wasit,20M - 40M,Blue,46,5,10333143,5133845,23,0.039
1009419,Churned Customer,58,F,Married,Najaf,60M+,Silver,19,5,21281084,3643238,39,0.186
1009420,Churned Customer,63,M,Single,Muthanna,Unknown,Silver,16,4,22741743,7818833,37,0.125
1009421,Existing Customer,26,M,Unknown,Salah Al-Din,60M+,Blue,27,1,5304715,13850432,92,0.242
1009422,Existing Customer,24,M,Unknown,Erbil,Unknown,Blue,17,1,19338272,10303662,51,0.52
1009423,Existing Customer,58,M,Unknown,Basra,Less than 10M,Silver,25,0,14070980,12894481,84,0.389
1009424,Existing Customer,44,F,Single,Basra,40M - 60M,Blue,26,0,5714936,1674094,48,0.422
1009425,Existing Customer,38,M,Divorced,Basra,20M - 40M,Silver,48,3,18828367,4696041,110,0.279
1009426,Existing Customer,21,F,Divorced,Maysan,20M - 40M,Blue,41,0,18876999,7261874,38,0.222
1009427,Existing Customer,26,M,Single,Babil,40M - 60M,Silver,13,1,24425992,10475702,99,0.41
1009428,Existing Customer,65,F,Unknown,Karbala,20M - 40M,Silver,25,1,19787860,2696256,46,0.06
1009429,Existing Customer,65,F,Single,Nineveh,60M+,Blue,44,3,23039894,5863066,86,0.402
1009430,Churned Customer,47,M,Married,Salah Al-Din,20M - 40M,Blue,17,6,24345669,3358109,30,0.062
1009431,Existing Customer,60,M,Married,Erbil,60M+,Blue,38,1,4761187,12817263,52,0.759
1009432,Churned Customer,68,M,Divorced,Babil,10M - 20M,Gold,46,6,23955138,14436191,10,0.044
1009433,Churned Customer,24,F,Single,Muthanna,60M+,Silver,57,6,24250475,5251487,22,0.046
1009434,Existing Customer,27,F,Unknown,Muthanna,Unknown,Blue,22,3,8165707,7972033,11,0.214
1009435,Existing Customer,62,F,Single,Babil,Less than 10M,Blue,28,5,6621613,7586075,103,0.404
1009436,Existing Customer,39,M,Single,Erbil,40M - 60M,Blue,38,2,6224751,12950543,15,0.16
1009437,Churned Customer,23,F,Married,Maysan,Unknown,Blue,25,4,2203763,4692561,40,0.003
1009438,Existing Customer,48,M,Single,Basra,60M+,Blue,54,1,3321845,12657277,56,0.584
1009439,Existing Customer,35,M,Married,Najaf,20M - 40M,Blue,55,1,7548705,9859371,29,0.362
1009440,Churned Customer,29,M,Unknown,Najaf,Less than 10M,Blue,31,4,10221070,8271226,18,0.068
1009441,Existing Customer,33,M,Married,Nineveh,Less than 10M,Blue,54,5,12179150,9967872,16,0.538
1009442,Churned Customer,66,F,Married,Babil,10M - 20M,Blue,40,4,4539353,3515294,40,0.015
1009443,Existing Customer,68,F,Single,Duhok,40M - 60M,Blue,23,1,22169762,6436251,25,0.394
1009444,Existing Customer,22,M,Married,Nineveh,60M+,Blue,58,2,11342885,11020886,28,0.274
1009445,Existing Customer,52,M,Single,Qadisiyah,60M+,Blue,41,2,14770249,12588622,37,0.314
1009446,Churned Customer,24,M,Unknown,Muthanna,Unknown,Blue,37,6,11929445,1578164,38,0.186
1009447,Existing Customer,49,M,Unknown,Babil,10M - 20M,Blue,40,5,4522926,8413793,32,0.514
1009448,Existing Customer,34,M,Single,Baghdad,20M - 40M,Blue,58,2,15488086,4778295,19,0.429
1009449,Existing Customer,53,M,Unknown,Babil,Less than 10M,Blue,27,4,14377467,5803298,40,0.744
1009450,Existing Customer,62,F,Divorced,Maysan,60M+,Blue,24,2,17187755,13302806,79,0.53
1009451,Existing Customer,45,M,Unknown,Maysan,40M - 60M,Blue,30,0,9445026,2688031,100,0.341
1009452,Existing Customer,46,F,Unknown,Salah Al-Din,10M - 20M,Blue,21,2,21497433,7044715,88,0.472
1009453,Existing Customer,49,M,Married,Diyala,Unknown,Blue,33,5,22291658,3208119,38,0.307
1009454,Existing Customer,29,M,Single,Wasit,40M - 60M,Gold,40,6,14812624,4783317,32,0.333
1009455,Existing Customer,38,F,Divorced,Salah Al-Din,60M+,Blue,40,2,19740747,9904551,55,0.562
1009456,Churned Customer,31,M,Divorced,Anbar,Less than 10M,Gold,45,6,23553543,10987059,23,0.044
1009457,Existing Customer,33,F,Married,Diyala,20M - 40M,Blue,19,3,24395013,13210261,57,0.335
1009458,Existing Customer,33,M,Divorced,Kirkuk,20M - 40M,Blue,56,3,18778012,2657661,17,0.624
1009459,Existing Customer,58,F,Single,Najaf,20M - 40M,Blue,47,5,7394029,8015418,51,0.047
1009460,Existing Customer,53,F,Divorced,Nineveh,Unknown,Blue,12,1,2729400,14791961,37,0.269
1009461,Existing Customer,35,M,Married,Qadisiyah,10M - 20M,Blue,20,2,17620992,1663232,86,0.683
1009462,Churned Customer,42,F,Unknown,Sulaymaniyah,Unknown,Blue,38,2,23066965,622417,16,0.081
1009463,Existing Customer,67,M,Single,Wasit,10M - 20M,Blue,31,4,9803324,10408324,83,0.112
1009464,Existing Customer,56,F,Unknown,Babil,20M - 40M,Blue,37,3,20691044,3935295,116,0.116
1009465,Existing Customer,42,M,Married,Kirkuk,20M - 40M,Blue,38,2,23292775,13412276,39,0.246
1009466,Existing Customer,45,M,Unknown,Diyala,Unknown,Blue,17,4,8244160,5658489,12,0.259
1009467,Existing Customer,70,M,Divorced,Karbala,60M+,Blue,14,3,22748588,2959292,88,0.251
1009468,Existing Customer,46,M,Unknown,Nineveh,20M - 40M,Blue,28,2,20395868,5708848,55,0.276
1009469,Existing Customer,50,F,Married,Maysan,40M - 60M,Blue,39,6,3979696,3194361,99,0.692
1009470,Existing Customer,37,M,Single,Babil,40M - 60M,Blue,27,6,3265104,12565724,94,0.579
1009471,Existing Customer,53,M,Married,Basra,10M - 20M,Blue,60,2,5740627,5247281,116,0.206
1009472,Churned Customer,48,M,Divorced,Duhok,10M - 20M,Blue,20,1,8475792,531521,13,0.099
1009473,Churned Customer,29,F,Divorced,Erbil,10M - 20M,Silver,51,6,24024468,4359657,8,0.125
1009474,Existing Customer,32,M,Single,Salah Al-Din,60M+,Silver,32,4,7754546,9429210,59,0.324
1009475,Churned Customer,60,F,Single,Babil,Less than 10M,Gold,46,2,23796722,1364373,5,0.146
1009476,Existing Customer,51,M,Divorced,Dhi Qar,20M - 40M,Blue,30,1,23595574,1160282,115,0.53
1009477,Existing Customer,41,F,Single,Diyala,60M+,Blue,59,1,4178084,10259818,66,0.393
1009478,Churned Customer,59,M,Married,Muthanna,10M - 20M,Blue,36,4,6547768,12085969,8,0.15
1009479,Existing Customer,25,F,Divorced,Erbil,Less than 10M,Silver,45,0,23878666,5846666,116,0.412
1009480,Existing Customer,23,M,Unknown,Muthanna,10M - 20M,Blue,53,0,22471143,8152484,48,0.25
1009481,Existing Customer,37,M,Divorced,Baghdad,60M+,Blue,41,3,3980458,6923824,114,0.706
1009482,Existing Customer,40,F,Married,Dhi Qar,Unknown,Platinum,28,3,19991465,8981857,55,0.629
1009483,Existing Customer,39,F,Single,Najaf,20M - 40M,Blue,51,3,16495585,7286058,84,0.733
1009484,Existing Customer,26,M,Married,Qadisiyah,40M - 60M,Blue,59,1,18065890,3553830,37,0.585
1009485,Churned Customer,66,F,Married,Anbar,60M+,Blue,42,1,20560611,5668291,37,0.012
1009486,Churned Customer,38,M,Divorced,Najaf,40M - 60M,Blue,16,5,22129455,740978,20,0.118
1009487,Existing Customer,49,M,Single,Dhi Qar,40M - 60M,Blue,25,0,12031715,11358255,70,0.306
1009488,Existing Customer,58,M,Unknown,Najaf,Less than 10M,Blue,55,4,14934098,11652328,89,0.603
1009489,Existing Customer,48,M,Unknown,Duhok,20M - 40M,Blue,33,3,13708613,8534466,120,0.352
1009490,Churned Customer,46,M,Married,Diyala,40M - 60M,Blue,29,6,3344723,9575073,34,0.063
1009491,Churned Customer,66,M,Divorced,Erbil,10M - 20M,Platinum,13,4,15719383,8736065,23,0.098
1009492,Existing Customer,45,F,Unknown,Basra,Less than 10M,Blue,18,1,18471566,13512801,54,0.628
1009493,Existing Customer,57,M,Divorced,Diyala,40M - 60M,Blue,56,3,15419554,2732629,85,0.107
1009494,Churned Customer,54,M,Unknown,Babil,40M - 60M,Gold,51,4,16869921,11804154,18,0.199
1009495,Churned Customer,21,M,Divorced,Karbala,40M - 60M,Blue,39,3,13626314,13857245,17,0.113
1009496,Existing Customer,32,F,Unknown,Diyala,Less than 10M,Blue,44,2,12496199,2713616,59,0.382
1009497,Existing Customer,49,M,Single,Karbala,60M+,Blue,51,6,19674352,9661547,101,0.776
1009498,Churned Customer,45,M,Married,Diyala,10M - 20M,Blue,25,3,23605996,2862624,33,0.019
1009499,Churned Customer,66,M,Divorced,Duhok,60M+,Blue,32,4,23931500,3609586,39,0.094
1009500,Existing Customer,21,F,Divorced,Muthanna,10M - 20M,Gold,37,1,22929370,4429799,49,0.556
1009501,Existing Customer,48,M,Single,Sulaymaniyah,40M - 60M,Blue,29,2,16699962,14013896,25,0.521
1009502,Churned Customer,31,M,Single,Babil,Unknown,Blue,48,4,12138498,1331126,31,0.17
1009503,Churned Customer,65,F,Married,Wasit,40M - 60M,Blue,15,4,6139512,4191717,12,0.001
1009504,Existing Customer,30,F,Unknown,Salah Al-Din,10M - 20M,Blue,31,0,17067469,3363114,75,0.142
1009505,Churned Customer,22,M,Married,Baghdad,10M - 20M,Blue,36,4,4608768,10740617,7,0.167
1009506,Churned Customer,26,F,Single,Babil,20M - 40M,Gold,40,4,6210260,552240,14,0.193
1009507,Churned Customer,49,M,Single,Qadisiyah,10M - 20M,Blue,41,5,21358624,11535409,13,0.077
1009508,Existing Customer,28,F,Divorced,Diyala,40M - 60M,Gold,24,5,3980554,3892100,43,0.442
1009509,Churned Customer,32,M,Unknown,Basra,40M - 60M,Blue,15,4,16479208,4690063,29,0.036
1009510,Existing Customer,44,M,Married,Sulaymaniyah,60M+,Platinum,24,2,9496938,4876801,67,0.631
1009511,Existing Customer,65,F,Single,Qadisiyah,40M - 60M,Blue,35,4,19404204,12798677,55,0.397
1009512,Existing Customer,56,M,Divorced,Baghdad,Less than 10M,Gold,46,1,16280564,7531613,19,0.558
1009513,Existing Customer,49,M,Married,Sulaymaniyah,10M - 20M,Blue,32,3,9573530,13610063,19,0.704
1009514,Churned Customer,64,M,Single,Diyala,60M+,Silver,49,4,11977548,4037530,18,0.088
1009515,Existing Customer,70,F,Married,Dhi Qar,Less than 10M,Blue,40,2,12236235,1763981,93,0.197
1009516,Existing Customer,55,F,Married,Diyala,10M - 20M,Blue,22,1,17818604,12148323,91,0.215
1009517,Existing Customer,27,M,Divorced,Qadisiyah,10M - 20M,Blue,27,6,11557634,14621332,97,0.476
1009518,Churned Customer,40,M,Divorced,Qadisiyah,Less than 10M,Blue,40,6,23232560,12106595,27,0.165
1009519,Churned Customer,68,F,Married,Wasit,10M - 20M,Blue,25,5,8389398,7700360,14,0.05
1009520,Existing Customer,68,M,Married,Babil,20M - 40M,Blue,41,1,7878920,11709526,43,0.105
1009521,Existing Customer,39,F,Single,Nineveh,Less than 10M,Blue,44,2,4343959,1863208,31,0.08
